ID,Title,Category,Version,Type,Difficulty,Level,TAP,HOLD,SLIDE,TOUCH,BREAK,Magnitude
3564,quiet room,niconico＆ボーカロイド,maimaiでらっくす,DX,BASIC,2,121,5,2,18,2,165
3565,quiet room,niconico＆ボーカロイド,maimaiでらっくす,DX,ADVANCED,6,132,15,9,21,6,240
3566,quiet room,niconico＆ボーカロイド,maimaiでらっくす,DX,EXPERT,8+,132,23,50,46,6,404
3567,quiet room,niconico＆ボーカロイド,maimaiでらっくす,DX,MASTER,12,324,30,92,72,3,747
3568,TEmPTaTiON,maimai,maimaiでらっくす,DX,BASIC,6,183,39,9,18,9,351
3569,TEmPTaTiON,maimai,maimaiでらっくす,DX,ADVANCED,8,293,28,14,20,13,476
3570,TEmPTaTiON,maimai,maimaiでらっくす,DX,EXPERT,12+,475,76,49,43,22,927
3571,TEmPTaTiON,maimai,maimaiでらっくす,DX,MASTER,14+,799,96,43,144,33,1429
3572,アポカリプスに反逆の焔を焚べろ,maimai,maimaiでらっくす,DX,BASIC,7,219,39,6,40,6,385
3573,アポカリプスに反逆の焔を焚べろ,maimai,maimaiでらっくす,DX,ADVANCED,8,293,30,14,26,23,536
3574,アポカリプスに反逆の焔を焚べろ,maimai,maimaiでらっくす,DX,EXPERT,12,545,37,34,89,51,1065
3575,アポカリプスに反逆の焔を焚べろ,maimai,maimaiでらっくす,DX,MASTER,14,822,54,78,106,26,1400
3576,サヨナラチェーンソー,niconico＆ボーカロイド,maimaiでらっくす,DX,BASIC,4,112,12,7,12,9,214
3577,サヨナラチェーンソー,niconico＆ボーカロイド,maimaiでらっくす,DX,ADVANCED,6,287,9,11,21,8,399
3578,サヨナラチェーンソー,niconico＆ボーカロイド,maimaiでらっくす,DX,EXPERT,9+,357,85,43,35,14,761
3579,サヨナラチェーンソー,niconico＆ボーカロイド,maimaiでらっくす,DX,MASTER,12,507,79,107,71,10,1107
3580,幾望の月,niconico＆ボーカロイド,maimaiでらっくす,DX,BASIC,4,130,26,5,5,3,217
3581,幾望の月,niconico＆ボーカロイド,maimaiでらっくす,DX,ADVANCED,7+,294,12,12,17,8,411
3582,幾望の月,niconico＆ボーカロイド,maimaiでらっくす,DX,EXPERT,10+,382,63,27,56,24,765
3583,幾望の月,niconico＆ボーカロイド,maimaiでらっくす,DX,MASTER,12+,610,39,37,43,26,972
3584,BOKUTO,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,BASIC,4,128,20,8,16,3,223
3585,BOKUTO,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,ADVANCED,7,250,51,7,25,9,443
3586,BOKUTO,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,EXPERT,11,445,83,71,18,20,942
3587,BOKUTO,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,MASTER,13,690,62,107,133,18,1358
3588,立川浄穢捕物帳,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,BASIC,4,160,14,3,12,7,244
3589,立川浄穢捕物帳,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,ADVANCED,7+,298,29,19,13,6,456
3590,立川浄穢捕物帳,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,EXPERT,11,504,56,40,15,13,816
3591,立川浄穢捕物帳,オンゲキ＆CHUNITHM,maimaiでらっくす,DX,MASTER,13+,713,33,140,50,35,1424
3592,プナイプナイせんそう,ゲーム＆バラエティ,maimaiでらっくす,DX,BASIC,6,146,31,2,28,16,322
3593,プナイプナイせんそう,ゲーム＆バラエティ,maimaiでらっくす,DX,ADVANCED,8,230,18,14,61,21,474
3594,プナイプナイせんそう,ゲーム＆バラエティ,maimaiでらっくす,DX,EXPERT,11+,457,20,20,54,33,776
3595,プナイプナイせんそう,ゲーム＆バラエティ,maimaiでらっくす,DX,MASTER,13+,457,34,114,143,55,1285
3596,Bad Apple!! feat.nomico (REDALiCE Remix),東方Project,maimaiでらっくす PLUS,DX,BASIC,3,127,5,2,17,4,180
3597,Bad Apple!! feat.nomico (REDALiCE Remix),東方Project,maimaiでらっくす PLUS,DX,ADVANCED,7,226,20,11,35,14,404
3598,Bad Apple!! feat.nomico (REDALiCE Remix),東方Project,maimaiでらっくす PLUS,DX,EXPERT,10,360,48,20,53,14,639
3599,Bad Apple!! feat.nomico (REDALiCE Remix),東方Project,maimaiでらっくす PLUS,DX,MASTER,12+,404,47,155,92,16,1135
3600,UniTas,maimai,maimaiでらっくす PLUS,DX,BASIC,5,189,21,14,10,4,303
3601,UniTas,maimai,maimaiでらっくす PLUS,DX,ADVANCED,8,329,29,22,36,15,564
3602,UniTas,maimai,maimaiでらっくす PLUS,DX,EXPERT,11+,586,71,63,25,17,1027
3603,UniTas,maimai,maimaiでらっくす PLUS,DX,MASTER,14,887,63,116,37,70,1748
3604,ここからはじまるプロローグ。,maimai,maimaiでらっくす PLUS,DX,BASIC,4,84,17,5,21,4,174
3605,ここからはじまるプロローグ。,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7+,169,41,12,35,7,357
3606,ここからはじまるプロローグ。,maimai,maimaiでらっくす PLUS,DX,EXPERT,10+,354,36,16,47,24,641
3607,ここからはじまるプロローグ。,maimai,maimaiでらっくす PLUS,DX,MASTER,13,448,56,46,62,30,910
3608,絡めトリック利己ライザー,maimai,maimaiでらっくす PLUS,DX,BASIC,4,159,17,4,12,6,247
3609,絡めトリック利己ライザー,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7+,258,33,6,40,16,462
3610,絡めトリック利己ライザー,maimai,maimaiでらっくす PLUS,DX,EXPERT,10+,342,82,39,45,21,773
3611,絡めトリック利己ライザー,maimai,maimaiでらっくす PLUS,DX,MASTER,12+,467,165,43,67,29,1138
3612,モ°ルモ°ル,maimai,maimaiでらっくす PLUS,DX,BASIC,6,200,10,4,22,4,274
3613,モ°ルモ°ル,maimai,maimaiでらっくす PLUS,DX,ADVANCED,8,295,30,22,31,12,512
3614,モ°ルモ°ル,maimai,maimaiでらっくす PLUS,DX,EXPERT,12,553,39,15,57,44,953
3615,モ°ルモ°ル,maimai,maimaiでらっくす PLUS,DX,MASTER,13+,622,50,107,106,30,1299
3616,ヤミツキ,maimai,maimaiでらっくす PLUS,DX,BASIC,4,145,16,4,23,11,267
3617,ヤミツキ,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7,152,78,9,34,4,389
3618,ヤミツキ,maimai,maimaiでらっくす PLUS,DX,EXPERT,10,315,70,37,70,10,686
3619,ヤミツキ,maimai,maimaiでらっくす PLUS,DX,MASTER,12+,499,57,87,70,11,999
3620,ハム太郎とっとこうた,POPS＆アニメ,maimaiでらっくす PLUS,DX,BASIC,1,57,13,3,10,3,117
3621,ハム太郎とっとこうた,POPS＆アニメ,maimaiでらっくす PLUS,DX,ADVANCED,5,136,8,10,20,4,222
3622,ハム太郎とっとこうた,POPS＆アニメ,maimaiでらっくす PLUS,DX,EXPERT,8,105,37,31,61,4,353
3623,ハム太郎とっとこうた,POPS＆アニメ,maimaiでらっくす PLUS,DX,MASTER,12,251,52,78,65,5,679
3624,ハム太郎とっとこうた,POPS＆アニメ,maimaiでらっくす PLUS,DX,Re:MASTER,12+,336,57,54,137,13,814
3625,だから僕は音楽を辞めた,POPS＆アニメ,maimaiでらっくす PLUS,DX,BASIC,2,83,9,4,13,3,141
3626,だから僕は音楽を辞めた,POPS＆アニメ,maimaiでらっくす PLUS,DX,ADVANCED,6,150,15,28,17,6,311
3627,だから僕は音楽を辞めた,POPS＆アニメ,maimaiでらっくす PLUS,DX,EXPERT,8+,242,43,24,21,5,446
3628,だから僕は音楽を辞めた,POPS＆アニメ,maimaiでらっくす PLUS,DX,MASTER,12,372,38,68,153,12,865
3629,ビターチョコデコレーション,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,4,126,22,4,15,3,212
3630,ビターチョコデコレーション,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7,290,23,21,16,10,465
3631,ビターチョコデコレーション,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,9+,374,86,14,17,8,645
3632,ビターチョコデコレーション,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12+,619,79,92,23,16,1156
3633,アンドロイドガール,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,4,130,14,7,10,2,199
3634,アンドロイドガール,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7+,304,24,10,13,8,435
3635,アンドロイドガール,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,10,459,48,5,36,22,716
3636,アンドロイドガール,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12+,596,57,81,26,25,1104
3637,スターリースカイ☆パレード,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,4,158,18,5,9,4,238
3638,スターリースカイ☆パレード,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7,328,16,14,20,6,452
3639,スターリースカイ☆パレード,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,10,415,50,33,57,26,801
3640,スターリースカイ☆パレード,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12+,537,64,74,57,24,1064
3641,スロウダウナー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,4,128,17,7,6,4,209
3642,スロウダウナー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7,251,18,9,26,8,380
3643,スロウダウナー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,9+,405,44,13,26,8,598
3644,スロウダウナー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12,484,82,91,36,14,1027
3645,ソリッド,東方Project,maimaiでらっくす PLUS,DX,BASIC,4,121,11,8,12,6,209
3646,ソリッド,東方Project,maimaiでらっくす PLUS,DX,ADVANCED,7+,250,11,11,14,6,349
3647,ソリッド,東方Project,maimaiでらっくす PLUS,DX,EXPERT,10+,404,64,30,10,5,657
3648,ソリッド,東方Project,maimaiでらっくす PLUS,DX,MASTER,13,523,30,132,33,30,1162
3649,Black Lair,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,5,108,17,11,39,1,219
3650,Black Lair,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,8,226,27,20,30,7,405
3651,Black Lair,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,11,324,102,41,70,15,796
3652,Black Lair,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,582,89,67,59,37,1205
3653,energy trixxx,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,5,141,26,8,13,13,295
3654,energy trixxx,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,7,172,43,14,52,9,397
3655,energy trixxx,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,11,379,75,43,60,27,853
3656,energy trixxx,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,673,59,51,91,44,1255
3657,NULCTRL,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,3,114,12,2,12,7,191
3658,NULCTRL,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,7+,147,54,8,26,10,355
3659,NULCTRL,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,12+,311,158,29,19,6,763
3660,NULCTRL,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,564,72,1,248,12,1019
3661,アトロポスと最果の探究者,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,5,180,15,5,11,5,261
3662,アトロポスと最果の探究者,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,7,174,49,12,34,10,392
3663,アトロポスと最果の探究者,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,10+,370,69,42,51,43,900
3664,アトロポスと最果の探究者,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,572,58,88,63,32,1175
3665,Valsqotch,maimai,maimaiでらっくす PLUS,DX,BASIC,6,189,44,2,35,11,373
3666,Valsqotch,maimai,maimaiでらっくす PLUS,DX,ADVANCED,8+,377,35,17,24,17,607
3667,Valsqotch,maimai,maimaiでらっくす PLUS,DX,EXPERT,13,649,55,62,50,37,1180
3668,Valsqotch,maimai,maimaiでらっくす PLUS,DX,MASTER,14+,895,37,94,131,37,1567
3669,最強 the サマータイム!!!!!,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,BASIC,4,161,23,5,14,3,251
3670,最強 the サマータイム!!!!!,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,ADVANCED,7,272,35,15,39,8,466
3671,最強 the サマータイム!!!!!,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,EXPERT,9+,517,39,28,51,25,855
3672,最強 the サマータイム!!!!!,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,MASTER,12+,516,27,125,49,49,1239
3673,UTAKATA,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,BASIC,4,106,29,4,20,6,226
3674,UTAKATA,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,ADVANCED,7,218,38,7,14,9,374
3675,UTAKATA,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,EXPERT,9,383,38,25,17,27,686
3676,UTAKATA,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,MASTER,12+,508,34,93,14,31,1024
3677,タテマエと本心の大乱闘,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,BASIC,5,158,20,2,22,11,281
3678,タテマエと本心の大乱闘,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,ADVANCED,7+,240,36,5,41,10,418
3679,タテマエと本心の大乱闘,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,EXPERT,10,406,63,18,40,16,706
3680,タテマエと本心の大乱闘,オンゲキ＆CHUNITHM,maimaiでらっくす PLUS,DX,MASTER,12+,539,39,128,34,35,1210
3681,クレイジー・ビート,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,3,128,9,2,8,5,185
3682,クレイジー・ビート,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,6,192,23,4,38,8,328
3683,クレイジー・ビート,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,9+,247,110,40,20,16,687
3684,クレイジー・ビート,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12+,475,50,76,26,25,954
3685,バイオレンストリガー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,5,142,28,5,16,2,239
3686,バイオレンストリガー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7+,262,24,13,13,4,382
3687,バイオレンストリガー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,10,364,80,42,17,9,712
3688,バイオレンストリガー,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,13,614,38,103,33,44,1252
3689,グラーヴェ,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,3,101,15,5,6,2,162
3690,グラーヴェ,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7,148,29,11,39,2,288
3691,グラーヴェ,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,9+,338,40,38,24,12,616
3692,グラーヴェ,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12+,500,31,93,48,6,919
3693,KILLER B,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,3,97,8,2,14,7,168
3694,KILLER B,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,6,157,36,6,23,4,290
3695,KILLER B,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,10,299,55,40,44,25,698
3696,KILLER B,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12+,482,29,69,68,3,830
3697,STEEL TRANSONIC,maimai,maimaiでらっくす PLUS,DX,BASIC,6,188,7,7,9,11,287
3698,STEEL TRANSONIC,maimai,maimaiでらっくす PLUS,DX,ADVANCED,8+,310,38,17,32,14,539
3699,STEEL TRANSONIC,maimai,maimaiでらっくす PLUS,DX,EXPERT,13,548,88,32,3,33,988
3700,STEEL TRANSONIC,maimai,maimaiでらっくす PLUS,DX,MASTER,14,687,97,85,77,57,1498
3701,Flashkick,maimai,maimaiでらっくす PLUS,DX,BASIC,5,136,8,7,24,4,217
3702,Flashkick,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7+,219,24,18,39,6,390
3703,Flashkick,maimai,maimaiでらっくす PLUS,DX,EXPERT,11,392,66,71,27,23,879
3704,Flashkick,maimai,maimaiでらっくす PLUS,DX,MASTER,13,504,62,88,99,45,1216
3705,ブレインジャックシンドローム,maimai,maimaiでらっくす PLUS,DX,BASIC,4,140,20,8,12,4,236
3706,ブレインジャックシンドローム,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7+,261,31,18,28,2,415
3707,ブレインジャックシンドローム,maimai,maimaiでらっくす PLUS,DX,EXPERT,10+,426,77,25,83,26,868
3708,ブレインジャックシンドローム,maimai,maimaiでらっくす PLUS,DX,MASTER,13,747,34,150,30,57,1580
3709,シエルブルーマルシェ,maimai,maimaiでらっくす PLUS,DX,BASIC,3,70,22,4,21,6,177
3710,シエルブルーマルシェ,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7,210,27,13,23,2,336
3711,シエルブルーマルシェ,maimai,maimaiでらっくす PLUS,DX,EXPERT,10,251,67,31,38,7,551
3712,シエルブルーマルシェ,maimai,maimaiでらっくす PLUS,DX,MASTER,12+,370,70,81,27,17,865
3713,シエルブルーマルシェ,maimai,maimaiでらっくす PLUS,DX,Re:MASTER,13+,198,1,216,1,7,884
3714,Entrance,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,4,127,9,2,6,6,187
3715,Entrance,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,8,199,22,8,23,15,365
3716,Entrance,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,11+,356,41,25,35,9,593
3717,Entrance,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,493,48,37,63,42,973
3718,Lunar Mare,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,5,141,24,12,16,9,286
3719,Lunar Mare,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,8,273,35,19,15,10,465
3720,Lunar Mare,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,11+,358,75,51,43,23,819
3721,Lunar Mare,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,630,65,75,80,46,1295
3722,Saika,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,3,113,9,6,6,2,165
3723,Saika,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,7+,167,21,4,38,4,279
3724,Saika,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,10,235,36,18,40,14,471
3725,Saika,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,12+,332,31,62,34,8,654
3726,CHAOS,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,5,209,12,5,8,6,286
3727,CHAOS,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,7+,230,43,16,17,7,416
3728,CHAOS,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,11+,425,63,54,35,13,813
3729,CHAOS,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,13+,531,98,59,106,29,1155
3730,Maboroshi,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,BASIC,5,188,19,6,6,10,300
3731,Maboroshi,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,ADVANCED,7+,235,50,6,23,12,436
3732,Maboroshi,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,EXPERT,11,347,88,32,38,7,692
3733,Maboroshi,ゲーム＆バラエティ,maimaiでらっくす PLUS,DX,MASTER,14,660,61,78,126,19,1237
3734,ワードワードワード,maimai,maimaiでらっくす PLUS,DX,BASIC,5,156,20,1,14,4,233
3735,ワードワードワード,maimai,maimaiでらっくす PLUS,DX,ADVANCED,6,162,28,14,50,4,330
3736,ワードワードワード,maimai,maimaiでらっくす PLUS,DX,EXPERT,9+,386,76,29,8,23,748
3737,ワードワードワード,maimai,maimaiでらっくす PLUS,DX,MASTER,13,676,56,56,72,30,1178
3738,Catch the Wave,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,3,128,24,4,6,4,214
3739,Catch the Wave,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,6,255,22,10,30,10,409
3740,Catch the Wave,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,9+,310,79,30,60,39,813
3741,Catch the Wave,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,12,521,94,78,44,19,1082
3742,Stardust Memories,maimai,maimaiでらっくす PLUS,DX,BASIC,4,87,11,10,38,3,192
3743,Stardust Memories,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7+,155,46,22,12,10,375
3744,Stardust Memories,maimai,maimaiでらっくす PLUS,DX,EXPERT,10+,300,35,40,38,37,713
3745,Stardust Memories,maimai,maimaiでらっくす PLUS,DX,MASTER,13,437,86,74,72,23,1018
3746,My My My,maimai,maimaiでらっくす PLUS,DX,BASIC,4,148,11,3,13,5,217
3747,My My My,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7+,227,40,8,17,5,373
3748,My My My,maimai,maimaiでらっくす PLUS,DX,EXPERT,11,333,46,35,66,27,731
3749,My My My,maimai,maimaiでらっくす PLUS,DX,MASTER,13+,581,79,67,65,24,1125
3750,共鳴,maimai,maimaiでらっくす PLUS,DX,BASIC,4,103,13,9,15,6,201
3751,共鳴,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7,197,32,14,32,1,340
3752,共鳴,maimai,maimaiでらっくす PLUS,DX,EXPERT,10,354,70,38,22,5,655
3753,共鳴,maimai,maimaiでらっくす PLUS,DX,MASTER,13,472,34,87,52,24,973
3754,Ututu,maimai,maimaiでらっくす PLUS,DX,BASIC,4,115,9,7,18,2,182
3755,Ututu,maimai,maimaiでらっくす PLUS,DX,ADVANCED,7,230,33,12,34,2,376
3756,Ututu,maimai,maimaiでらっくす PLUS,DX,EXPERT,10,291,89,26,11,2,568
3757,Ututu,maimai,maimaiでらっくす PLUS,DX,MASTER,12+,349,49,89,123,23,952
3758,すーぱーぬこになれんかった,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,5,173,21,4,9,6,266
3759,すーぱーぬこになれんかった,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,ADVANCED,7,292,30,19,14,20,523
3760,すーぱーぬこになれんかった,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,EXPERT,10,467,23,48,38,22,805
3761,すーぱーぬこになれんかった,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,MASTER,13,646,41,99,48,61,1378
3762,アスヘノBRAVE,niconico＆ボーカロイド,maimaiでらっくす PLUS,DX,BASIC,4,104,26,7,12,6,219
